epoch,lr,time,loss
0,0.0001,17:21:44,2.978489207304441
1,2.2980970388562795e-05,17:21:46,2.334165193942877
2,4.596194077712559e-05,17:21:48,2.1502805631894333
3,6.894291116568838e-05,17:21:50,2.04769045481315
4,9.192388155425118e-05,17:21:51,1.9981520272218265
5,0.00011490485194281398,17:21:53,1.9558902057317586
6,0.00013788582233137677,17:21:55,1.935122499557642
7,0.00016086679271993956,17:21:56,1.9189165248320652
8,0.00018384776310850236,17:21:58,1.9067606444542224
9,0.00020682873349706516,17:22:00,1.8932085656202757
10,0.00022980970388562796,17:22:01,1.8998637080192566
11,0.0002527906742741907,17:22:03,1.8877571399395283
12,0.00027577164466275353,17:22:05,1.8935691805986257
13,0.0002987526150513163,17:22:06,1.8840836878006275
14,0.00032173358543987913,17:22:08,1.887434391792004
15,0.0003447145558284419,17:22:09,1.872834182702578
16,0.0003676955262170047,17:22:11,1.8777994252168215
17,0.0003906764966055675,17:22:13,1.8786172316624568
18,0.0004136574669941303,17:22:14,1.888882714509964
19,0.0004366384373826931,17:22:16,1.8685972557618067
20,0.0004596194077712559,17:22:18,1.8726038923630348
21,0.0004826003781598187,17:22:19,1.867953176681812
22,0.0005055813485483814,17:22:21,1.8718411839925326
23,0.0005285623189369443,17:22:23,1.86935685139436
24,0.0005515432893255071,17:22:24,1.863704149539654
25,0.0005745242597140699,17:22:26,1.87614538532037
26,0.0005975052301026326,17:22:28,1.8674649252341344
27,0.0006204862004911954,17:22:29,1.8699443597059984
28,0.0006434671708797583,17:22:31,1.8686431806821089
29,0.0006664481412683211,17:22:32,1.8729954870847556
30,0.0006894291116568838,17:22:34,1.8538871109485626
31,0.0007124100820454466,17:22:36,1.8687050622243149
32,0.0007353910524340095,17:22:37,1.8622399013776045
33,0.0007583720228225722,17:22:39,1.8690641426123105
34,0.000781352993211135,17:22:41,1.8502645859351525
35,0.0008043339635996979,17:22:42,1.87063682446113
36,0.0008273149339882606,17:22:44,1.864792258464373
37,0.0008502959043768235,17:22:46,1.8751974779825944
38,0.0008732768747653862,17:22:47,1.8729971032876236
39,0.0008777605088223817,17:22:49,1.888203659424415
40,0.0008667190566019206,17:22:50,1.8630638599395752
41,0.0008560840641859279,17:22:52,1.8585992377537948
42,0.0008458311905636981,17:22:54,1.8683967113494873
43,0.0008359380877691747,17:22:55,1.8590315827956567
44,0.0008263841958561643,17:22:57,1.8667490913317755
45,0.0008171505630757668,17:22:59,1.8647448017047001
46,0.0008082196876747996,17:23:00,1.8583234956631294
47,0.0007995753783086254,17:23:02,1.8627261656981249
48,0.0007912026305341146,17:23:04,1.8699931199734028
49,0.000783087517238419,17:23:05,1.8701165813666123
50,0.000775217091182553,17:23:07,1.8586871426839096
51,0.0007675792981079292,17:23:09,1.8516105729800003
52,0.0007601628990789374,17:23:10,1.870750338756121
53,0.0007529574009233357,17:23:12,1.8656735433981968
54,0.0007459529937910759,17:23:14,1.8610162308582894
55,0.0007391404949863532,17:23:15,1.8626734187969796
56,0.0007325112983413993,17:23:17,1.8498392458145434
57,0.0007260573284972113,17:23:18,1.8504048650081342
58,0.0007197709995388731,17:23:20,1.8614899947093084
59,0.0007136451775036283,17:23:22,1.8519906525428478
60,0.0007076731463403725,17:23:23,1.8490424733895523
61,0.0007018485769512354,17:23:25,1.857591695051927
62,0.0006961654989908016,17:23:27,1.8567443347894228
63,0.0006906182751372874,17:23:28,1.8569227658785306
64,0.0006852015775836167,17:23:30,1.8498386112543252
65,0.0006799103665255264,17:23:32,1.8496622741222382
66,0.0006747398704492664,17:23:33,1.8645539173713097
67,0.0006696855680436337,17:23:35,1.8501052090754875
68,0.0006647431715804954,17:23:37,1.850415273813101
69,0.0006599086116249485,17:23:38,1.8595362181846913
70,0.000655178022951199,17:23:40,1.8507783082815317
71,0.000650547731553383,17:23:41,1.85134077163843
72,0.0006460142426521274,17:23:43,1.849453912790005
73,0.0006415742296078796,17:23:45,1.8542998176354628
74,0.0006372245236610826,17:23:46,1.85257822733659
75,0.0006329621044272916,17:23:48,1.843240427512389
76,0.0006287840910824483,17:23:50,1.8494121377284711
77,0.0006246877341798584,17:23:51,1.8552530229091644
78,0.0006206704080460604,17:23:53,1.8462085590912745
79,0.0006167296037078011,17:23:55,1.847660836806664
80,0.0006128629223068251,17:23:56,1.8513345218621768
81,0.0006090680689632148,17:23:58,1.8532331526279449
82,0.0006053428470516091,17:24:00,1.8569477746119867
83,0.0006016851528578727,17:24:01,1.841809645982889
84,0.0005980929705866819,17:24:03,1.8482597108070666
85,0.0005945643676931176,17:24:05,1.8571183594373557
86,0.0005910974905136987,17:24:06,1.8486857813138229
87,0.0005876905601744218,17:24:08,1.83978295647181
88,0.0005843418687552857,17:24:10,1.833060613503823
89,0.0005810497756925175,17:24:11,1.8466351697078118
90,0.0005778127044012804,17:24:13,1.8375353684792153
91,0.0005746291391030739,17:24:15,1.846887181355403
92,0.0005714976218433242,17:24:16,1.8468600933368389
93,0.0005684167496858338,17:24:18,1.8434400494282062
94,0.0005653851720718282,17:24:20,1.8396677975471203
95,0.0005624015883323094,17:24:21,1.8413562320745909
96,0.000559464745343307,17:24:23,1.8319156871392177
97,0.0005565734353144249,17:24:24,1.838908244554813
98,0.0005537264937018235,17:24:26,1.8447790902394514
99,0.0005509227972374428,17:24:28,1.844257248364962
100,0.0005481612620668933,17:24:29,1.8481577882399927
101,0.0005454408419890029,17:24:31,1.84378470824315
102,0.0005427605267905272,17:24:33,1.8448260953793159
103,0.00054011934067,17:24:34,1.8435812537486738
104,0.0005375163407451418,17:24:36,1.8485246919668639
105,0.0005349506156386412,17:24:38,1.8429177884872143
106,0.0005324212841374888,17:24:39,1.8597509650083688
107,0.0005299274939213883,17:24:41,1.840169401352222
108,0.0005274684203560765,17:24:43,1.8365272925450251
109,0.0005250432653476705,17:24:44,1.8369835587648244
110,0.0005226512562544317,17:24:46,1.8390986373791327
111,0.0005202916448525728,17:24:48,1.8468610382997073
112,0.0005179637063529656,17:24:49,1.8463836073875428
113,0.0005156667384658165,17:24:51,1.8327008375754723
114,0.0005134000605105669,17:24:53,1.832937960899793
115,0.0005111630125684567,17:24:54,1.839125026189364
116,0.0005089549546753565,17:24:56,1.8400555615241712
117,0.0005067752660526249,17:24:57,1.8449549161470853
118,0.000504623344373893,17:24:59,1.8382474725063032
119,0.0005024986050658085,17:25:01,1.8384492576122284
120,0.0005004004806408973,17:25:02,1.837833189505797
121,0.0004983284200608121,17:25:04,1.8454084556836348
122,0.0004962818881283469,17:25:06,1.8397650306041424
123,0.0004942603649066943,17:25:07,1.8391146068389599
124,0.0004922633451645124,17:25:09,1.83823201748041
125,0.00049029033784546,17:25:11,1.8486599504947663
126,0.0004883408655609328,17:25:12,1.8420621830683488
127,0.00048641446410481,17:25:14,1.8431171169647804
128,0.0004845106819890955,17:25:16,1.8378312142995687
129,0.000482629079999394,17:25:17,1.8331647817905132
130,0.0004807692307692308,17:25:19,1.8381241312393775
131,0.000478930718372279,17:25:21,1.8297195374965667
132,0.0004771131379316089,17:25:22,1.8416890405691586
133,0.00047531609524512693,17:25:24,1.8367138605851394
134,0.0004735392064264184,17:25:26,1.833354689524724
