epoch,lr,time,loss
0,0.0001,17:16:31,2.910275173187256
1,4.596194077712559e-05,17:16:33,2.5528263523028447
2,9.192388155425118e-05,17:16:34,2.3367409009199878
3,0.00013788582233137677,17:16:36,2.21715580866887
4,0.00018384776310850236,17:16:37,2.125396337417456
5,0.00022980970388562796,17:16:39,2.0643588868471294
6,0.00027577164466275353,17:16:41,2.0272413157499756
7,0.00032173358543987913,17:16:42,1.9861296387819143
8,0.0003676955262170047,17:16:44,1.9811758261460524
9,0.0004136574669941303,17:16:46,1.973217109991954
10,0.0004596194077712559,17:16:47,1.9498996344896464
11,0.0005055813485483814,17:16:49,1.9472021946540246
12,0.0005515432893255071,17:16:50,1.9352876057991615
13,0.0005975052301026326,17:16:52,1.9340539299524748
14,0.0006434671708797583,17:16:54,1.9265848045165723
15,0.0006894291116568838,17:16:55,1.9098804799410014
16,0.0007353910524340095,17:16:57,1.9216656331832593
17,0.000781352993211135,17:16:58,1.9035501337968386
18,0.0008273149339882606,17:17:00,1.9133938564704014
19,0.0008732768747653862,17:17:02,1.9061569672364456
20,0.0009192388155425118,17:17:03,1.8983032199052663
21,0.0009652007563196374,17:17:05,1.9059609601130851
22,0.0010111626970967628,17:17:06,1.900955187357389
23,0.0010571246378738887,17:17:08,1.8976156885807332
24,0.0011030865786510141,17:17:10,1.901008003950119
25,0.0011490485194281398,17:17:11,1.8997315237155328
26,0.0011950104602052652,17:17:13,1.8860206741553087
27,0.0012409724009823909,17:17:14,1.8922502403075878
28,0.0012869343417595165,17:17:16,1.8884135498450352
29,0.0013328962825366422,17:17:18,1.8914673699782445
30,0.0013788582233137676,17:17:19,1.8856044452923995
31,0.0014248201640908933,17:17:21,1.886294621687669
32,0.001470782104868019,17:17:23,1.8780624261269203
33,0.0015167440456451443,17:17:24,1.8874011094753558
34,0.00156270598642227,17:17:26,1.890880425618245
35,0.0016086679271993959,17:17:27,1.8857518650018252
36,0.0016546298679765213,17:17:29,1.8890826660853166
37,0.001700591808753647,17:17:31,1.874590258873426
38,0.0017465537495307724,17:17:32,1.8857010887219356
39,0.0017555210176447634,17:17:34,1.8858503103256226
40,0.0017334381132038412,17:17:35,1.8853050525371844
41,0.0017121681283718557,17:17:37,1.8899809291729561
42,0.0016916623811273962,17:17:39,1.8796002099147209
43,0.0016718761755383494,17:17:40,1.8921554556259743
44,0.0016527683917123286,17:17:42,1.8843497157096862
45,0.0016343011261515336,17:17:43,1.8867069877110996
46,0.0016164393753495992,17:17:45,1.8830807520793034
47,0.0015991507566172508,17:17:47,1.8674825095213377
48,0.0015824052610682292,17:17:48,1.8764729380607605
49,0.001566175034476838,17:17:50,1.8734997015732986
50,0.001550434182365106,17:17:51,1.879580629330415
51,0.0015351585962158584,17:17:53,1.8712596774101258
52,0.0015203257981578748,17:17:55,1.8869214993256789
53,0.0015059148018466714,17:17:56,1.865781506208273
54,0.0014919059875821519,17:17:58,1.8842923833773686
55,0.0014782809899727065,17:18:00,1.8771970056570493
56,0.0014650225966827985,17:18:01,1.8747388193240533
57,0.0014521146569944226,17:18:03,1.8777146371511313
58,0.0014395419990777462,17:18:04,1.8710391246355498
59,0.0014272903550072566,17:18:06,1.87220466870528
60,0.001415346292680745,17:18:08,1.8827811144865476
61,0.0014036971539024708,17:18:09,1.8639000608370855
62,0.0013923309979816032,17:18:11,1.8691359290709861
63,0.0013812365502745747,17:18:12,1.8698409039240618
64,0.0013704031551672333,17:18:14,1.875569795186703
65,0.0013598207330510529,17:18:16,1.8768668216008406
66,0.0013494797408985328,17:18:17,1.8728653220029978
67,0.0013393711360872673,17:18:19,1.8690125570847438
68,0.001329486343160991,17:18:20,1.8649446024344518
69,0.001319817223249897,17:18:22,1.873436221709618
70,0.001310356045902398,17:18:24,1.8739157378673554
71,0.001301095463106766,17:18:25,1.8692147387908056
72,0.0012920284853042549,17:18:27,1.8694556538875287
73,0.0012831484592157592,17:18:28,1.8619081854820252
74,0.0012744490473221653,17:18:30,1.871045444561885
75,0.0012659242088545832,17:18:32,1.868151312149488
76,0.0012575681821648966,17:18:33,1.8606791340387785
77,0.0012493754683597167,17:18:35,1.8632451818539546
78,0.0012413408160921208,17:18:36,1.862388071647057
79,0.0012334592074156022,17:18:38,1.86602830520043
80,0.0012257258446136503,17:18:40,1.8740234764722676
81,0.0012181361379264297,17:18:41,1.8707526294084695
82,0.0012106856941032182,17:18:43,1.860580596098533
83,0.0012033703057157453,17:18:45,1.8601200942809766
84,0.0011961859411733639,17:18:46,1.8639112541308769
85,0.0011891287353862352,17:18:48,1.8631091204973367
86,0.0011821949810273975,17:18:49,1.870583983568045
87,0.0011753811203488436,17:18:51,1.8687937929080083
88,0.0011686837375105715,17:18:53,1.8649473804693955
89,0.001162099551385035,17:18:54,1.8591315663777865
90,0.0011556254088025608,17:18:56,1.8601733982563018
91,0.0011492582782061478,17:18:57,1.8585295420426589
92,0.0011429952436866485,17:18:59,1.8704809463941134
93,0.0011368334993716676,17:19:01,1.8489427259335152
94,0.0011307703441436564,17:19:02,1.865359563093919
95,0.0011248031766646189,17:19:04,1.8702570539254408
96,0.001118929490686614,17:19:05,1.8603175983979152
97,0.0011131468706288498,17:19:07,1.864589623763011
98,0.001107452987403647,17:19:09,1.8687098700266618
99,0.0011018455944748855,17:19:10,1.858511944917532
100,0.0010963225241337866,17:19:12,1.8636418773577763
101,0.0010908816839780059,17:19:14,1.8611276539472432
102,0.0010855210535810544,17:19:15,1.8669744785015399
103,0.00108023868134,17:19:17,1.8510368081239554
104,0.0010750326814902835,17:19:18,1.870544471190526
105,0.0010699012312772823,17:19:20,1.865144603069012
106,0.0010648425682749775,17:19:22,1.8571219343405503
107,0.0010598549878427766,17:19:23,1.8675021996864907
108,0.001054936840712153,17:19:25,1.8621001894657427
109,0.001050086530695341,17:19:26,1.8591198687370007
110,0.0010453025125088634,17:19:28,1.8514847938831036
111,0.0010405832897051456,17:19:30,1.8613338777652153
112,0.0010359274127059311,17:19:31,1.8710945308208466
113,0.001031333476931633,17:19:33,1.8633969834217659
114,0.0010268001210211339,17:19:34,1.8619900542956132
115,0.0010223260251369134,17:19:36,1.8647989850777846
116,0.001017909909350713,17:19:38,1.8622636506190666
117,0.0010135505321052498,17:19:39,1.8494795345343076
118,0.001009246688747786,17:19:41,1.854420548218947
119,0.001004997210131617,17:19:42,1.8556088300851674
120,0.0010008009612817947,17:19:44,1.8568116078009973
121,0.0009966568401216242,17:19:46,1.8709114010517414
122,0.0009925637762566938,17:19:47,1.8544862632568067
123,0.0009885207298133887,17:19:49,1.8553283994014447
124,0.0009845266903290247,17:19:50,1.8597857314806718
125,0.00098058067569092,17:19:52,1.8608114710220924
126,0.0009766817311218656,17:19:54,1.859625222132756
127,0.00097282892820962,17:19:55,1.8611552921625285
128,0.000969021363978191,17:19:57,1.8599049742405231
129,0.000965258159998788,17:19:59,1.8553646073891565
130,0.0009615384615384616,17:20:00,1.84326291680336
131,0.000957861436744558,17:20:02,1.8646470707196456
132,0.0009542262758632178,17:20:03,1.8599320003619562
133,0.0009506321904902539,17:20:05,1.8564883708953857
134,0.0009470784128528368,17:20:07,1.8526304841041565
135,0.0009435641951204966,17:20:08,1.8542113478367146
136,0.000940088808744042,17:20:10,1.8593330360375917
137,0.0009366515438210691,17:20:12,1.8516258244331067
