epoch,lr,time,loss
73,0.0012831484592157592,17:40:22,1.8619081863990197
74,0.0012744490473221653,17:40:24,1.8710454422693985
75,0.0012659242088545832,17:40:26,1.868151317192958
76,0.0012575681821648966,17:40:27,1.8606791422917293
77,0.0012493754683597167,17:40:29,1.86324518598043
78,0.0012413408160921208,17:40:30,1.8623880601846254
79,0.0012334592074156022,17:40:32,1.8660283056589273
80,0.0012257258446136503,17:40:34,1.874023456298388
81,0.0012181361379264297,17:40:35,1.8707526344519394
82,0.0012106856941032182,17:40:37,1.8605805933475494
83,0.0012033703057157453,17:40:38,1.8601200988659492
84,0.0011961859411733639,17:40:40,1.8639112500044015
85,0.0011891287353862352,17:40:42,1.8631091177463532
86,0.0011821949810273975,17:40:43,1.8705839941134819
87,0.0011753811203488436,17:40:45,1.8687937883230357
88,0.0011686837375105715,17:40:47,1.8649473717579474
89,0.001162099551385035,17:40:48,1.8591315718797536
90,0.0011556254088025608,17:40:50,1.8601733886278593
91,0.0011492582782061478,17:40:51,1.8585295493786151
92,0.0011429952436866485,17:40:53,1.8704809523545778
93,0.0011368334993716676,17:40:55,1.8489427185975589
94,0.0011307703441436564,17:40:56,1.8653595557579628
95,0.0011248031766646189,17:40:58,1.8702570539254408
96,0.001118929490686614,17:40:59,1.860317603441385
97,0.0011131468706288498,17:41:01,1.8645896343084483
98,0.001107452987403647,17:41:03,1.8687098869910608
99,0.0011018455944748855,17:41:04,1.8585119458345267
100,0.0010963225241337866,17:41:06,1.8636418824012464
101,0.0010908816839780059,17:41:08,1.8611276420263143
102,0.0010855210535810544,17:41:09,1.8669744775845454
103,0.00108023868134,17:41:11,1.8510368072069607
104,0.0010750326814902835,17:41:12,1.8705444633960724
105,0.0010699012312772823,17:41:14,1.8651446140729464
106,0.0010648425682749775,17:41:16,1.8571219196686377
107,0.0010598549878427766,17:41:17,1.867502207022447
108,0.001054936840712153,17:41:19,1.8621001857977646
109,0.001050086530695341,17:41:20,1.8591198664445143
110,0.0010453025125088634,17:41:22,1.8514847943416008
111,0.0010405832897051456,17:41:24,1.861333861717811
112,0.0010359274127059311,17:41:25,1.8710945234848904
113,0.001031333476931633,17:41:27,1.863396977002804
114,0.0010268001210211339,17:41:29,1.8619900469596569
115,0.0010223260251369134,17:41:30,1.8647989846192874
116,0.001017909909350713,17:41:32,1.8622636345716623
117,0.0010135505321052498,17:41:33,1.8494795327003186
118,0.001009246688747786,17:41:35,1.85442054271698
119,0.001004997210131617,17:41:37,1.8556088415475993
120,0.0010008009612817947,17:41:38,1.8568116000065438
121,0.0009966568401216242,17:41:40,1.8709114033442278
122,0.0009925637762566938,17:41:42,1.8544862719682547
123,0.0009885207298133887,17:41:43,1.8553284007769364
124,0.0009845266903290247,17:41:45,1.859785736982639
125,0.00098058067569092,17:41:46,1.860811470105098
126,0.0009766817311218656,17:41:48,1.8596252120458163
127,0.00097282892820962,17:41:50,1.8611552788661077
128,0.000969021363978191,17:41:51,1.859904967363064
129,0.000965258159998788,17:41:53,1.8553646037211784
130,0.0009615384615384616,17:41:54,1.843262930558278
131,0.000957861436744558,17:41:56,1.8646470762216127
132,0.0009542262758632178,17:41:58,1.8599320012789506
133,0.0009506321904902539,17:41:59,1.8564883704368884
134,0.0009470784128528368,17:42:01,1.852630483187162
135,0.0009435641951204966,17:42:02,1.8542113372912774
136,0.000940088808744042,17:42:04,1.8593330392470726
137,0.0009366515438210691,17:42:06,1.8516258161801558
138,0.0009332517084868016,17:42:07,1.847449894134815
139,0.0009298886283290805,17:42:09,1.8554439732661614
140,0.0009265616458263765,17:42:11,1.8623183672244732
141,0.0009232701198077634,17:42:12,1.8566421907681685
142,0.0009200134249338457,17:42:14,1.8533135427878453
143,0.0009167909511976851,17:42:15,1.8576021033983965
144,0.0009136021034448221,17:42:17,1.8485571797077471
145,0.0009104463009115372,17:42:19,1.8517759057191703
146,0.0009073229767805335,17:42:20,1.8493972957134246
147,0.0009042315777532738,17:42:22,1.8483212530612945
148,0.0009011715636382382,17:42:23,1.856646325955024
149,0.000898142406954404,17:42:25,1.8573027294415694
150,0.0008951435925492911,17:42:27,1.8534304077808674
151,0.0008921746172309415,17:42:28,1.846902079307116
152,0.0008892349894132378,17:42:30,1.8630167456773612
153,0.000886324228773994,17:42:32,1.8616530546775232
154,0.0008834418659252744,17:42:33,1.846558163716243
155,0.0008805874420954337,17:42:35,1.864562873656933
156,0.0008777605088223817,17:42:36,1.8580931328810177
157,0.0008749606276576132,17:42:38,1.853943632199214
158,0.0008721873698805565,17:42:40,1.8536283460947183
159,0.0008694403162228178,17:42:41,1.8489948547803439
160,0.0008667190566019206,17:42:43,1.8442902555832497
161,0.0008640231898641548,17:42:44,1.8635827550521264
162,0.0008613523235361699,17:42:46,1.860770357113618
163,0.0008587060735849629,17:42:48,1.860659888615975
164,0.0008560840641859279,17:42:49,1.8601204803356757
165,0.0008534859274986487,17:42:51,1.8596678605446448
166,0.0008509113034501322,17:42:53,1.8573682762109316
167,0.000848359839525191,17:42:54,1.8542836152590239
168,0.0008458311905636981,17:42:56,1.8411151913496164
169,0.0008433250185644512,17:42:57,1.851543524632087
170,0.0008408409924953907,17:42:59,1.8479681271773118
171,0.0008383787881099311,17:43:01,1.8596181181760936
172,0.0008359380877691747,17:43:02,1.8552070301312666
173,0.0008335185802697848,17:43:04,1.8573297184247237
174,0.0008311199606773087,17:43:06,1.8532788790189303
175,0.0008287419301647448,17:43:07,1.8678390493759742
176,0.0008263841958561643,17:43:09,1.8555859969212458
177,0.0008240464706751961,17:43:10,1.8490858073417957
178,0.000821728473198203,17:43:12,1.8670318140433384
179,0.0008194299275119732,17:43:14,1.8488767908169672
180,0.0008171505630757668,17:43:15,1.851964262815622
181,0.0008148901145875612,17:43:17,1.8610384546793424
182,0.000812648321854343,17:43:18,1.8532200726178976
183,0.000810424929666303,17:43:20,1.8595009331519787
184,0.0008082196876747996,17:43:22,1.8494889736175537
185,0.0008060323502739513,17:43:23,1.8571667593259078
186,0.0008038626764857389,17:43:25,1.8646176150211922
187,0.0008017104298484888,17:43:27,1.8439884405869704
188,0.0007995753783086254,17:43:28,1.8483719335152553
189,0.0007974572941155758,17:43:30,1.85709828046652
190,0.0007953559537197223,17:43:31,1.8408053297262925
191,0.0007932711376732961,17:43:33,1.8626510441303252
192,0.0007912026305341146,17:43:35,1.8563970776704641
193,0.0007891502207720654,17:43:36,1.8545849823034726
194,0.0007871137006782441,17:43:38,1.8613976909564092
195,0.0007850928662766597,17:43:40,1.8584255828307226
196,0.000783087517238419,17:43:41,1.8551017843759976
197,0.0007810974567983117,17:43:43,1.848233752984267
198,0.0007791224916737143,17:43:44,1.8586277397779318
199,0.000777162431985739,17:43:46,1.8513212295678945
