epoch,lr,time,loss
56,0.0010359274127059311,17:15:11,1.8590272720043475
57,0.0010268001210211337,17:15:13,1.8548200818208547
58,0.001017909909350713,17:15:14,1.8682668461249425
59,0.001009246688747786,17:15:16,1.8648385841112871
60,0.0010008009612817947,17:15:17,1.8644276389708885
61,0.0009925637762566938,17:15:19,1.8636607472713178
62,0.0009845266903290247,17:15:21,1.8635993104714614
63,0.0009766817311218654,17:15:22,1.8708418204234196
64,0.000969021363978191,17:15:24,1.8640109066779798
65,0.0009615384615384615,17:15:26,1.8577508646708267
66,0.0009542262758632177,17:15:27,1.8701479389117315
67,0.0009470784128528368,17:15:29,1.8537764636369851
68,0.000940088808744042,17:15:30,1.8580127518910627
69,0.0009332517084868015,17:15:32,1.8624225254242237
70,0.0009265616458263764,17:15:34,1.8600789253528303
71,0.0009200134249338456,17:15:35,1.8599607600615575
72,0.0009136021034448221,17:15:37,1.8540438372355241
73,0.0009073229767805333,17:15:39,1.8508399683695573
74,0.0009011715636382382,17:15:40,1.8517715133153476
75,0.000895143592549291,17:15:42,1.8617801812978891
76,0.0008892349894132378,17:15:44,1.846175068616867
77,0.0008834418659252744,17:15:45,1.8595032636935895
78,0.0008777605088223816,17:15:47,1.850711288360449
79,0.0008721873698805565,17:15:48,1.8540718408731314
80,0.0008667190566019205,17:15:50,1.8578217139610878
81,0.0008613523235361699,17:15:52,1.8545339190042935
82,0.0008560840641859277,17:15:53,1.856963656957333
83,0.0008509113034501322,17:15:55,1.8481174464409167
84,0.0008458311905636981,17:15:57,1.8477046081653008
85,0.0008408409924953906,17:15:58,1.860383677482605
86,0.0008359380877691746,17:16:00,1.8473251067675076
87,0.0008311199606773087,17:16:01,1.8534434446921715
88,0.0008263841958561642,17:16:03,1.86011476287475
89,0.000821728473198203,17:16:05,1.8585645097952623
90,0.0008171505630757668,17:16:06,1.8586664392397954
91,0.0008126483218543429,17:16:08,1.8565676624958332
92,0.0008082196876747995,17:16:10,1.8577017719929034
93,0.0008038626764857388,17:16:11,1.8437533007218287
94,0.0007995753783086254,17:16:13,1.8472668670690977
95,0.0007953559537197222,17:16:14,1.8403971470319307
96,0.0007912026305341146,17:16:16,1.8525910758055173
97,0.0007871137006782441,17:16:18,1.8454859733581543
98,0.0007830875172384189,17:16:19,1.8514727390729464
99,0.0007791224916737143,17:16:21,1.8572244997207934
100,0.0007752170911825529,17:16:23,1.853087316109584
101,0.0007713698362130483,17:16:24,1.8355622002711662
102,0.0007675792981079292,17:16:26,1.8452011910768655
103,0.0007638440968755279,17:16:28,1.8515560837892386
104,0.0007601628990789374,17:16:29,1.8486479222774506
105,0.000756534415836003,17:16:31,1.8511936137309442
106,0.0007529574009233357,17:16:32,1.851445420888754
107,0.0007494306489780132,17:16:34,1.8495583364596733
108,0.0007459529937910759,17:16:36,1.854023236494798
109,0.0007425233066873312,17:16:37,1.8438693738900698
110,0.0007391404949863532,17:16:39,1.8386102662636683
111,0.0007358035005399141,17:16:41,1.8440533239107866
112,0.000732511298341399,17:16:42,1.8493358795459454
113,0.0007292628952030575,17:16:44,1.845876207259985
114,0.0007260573284972113,17:16:46,1.8473609938071325
115,0.0007228936649578003,17:16:47,1.8516560898377346
116,0.000719770999538873,17:16:49,1.8350875130066504
117,0.0007166884543268557,17:16:51,1.8515860282457792
118,0.0007136451775036283,17:16:52,1.8528294343214768
119,0.000710640342357628,17:16:54,1.8545844889604128
120,0.0007076731463403724,17:16:55,1.8493220017506526
121,0.0007047428101659572,17:16:57,1.8410192590493422
122,0.0007018485769512353,17:16:59,1.8475937421505269
123,0.000698989711394522,17:17:00,1.8319075928284572
124,0.0006961654989908015,17:17:02,1.840806254515281
125,0.0006933752452815364,17:17:04,1.8458110488378086
126,0.0006906182751372874,17:17:05,1.8436626658989832
127,0.0006878939320714633,17:17:07,1.8390223879080552
128,0.0006852015775836165,17:17:09,1.8404315063586603
129,0.0006825405905307924,17:17:10,1.8429366680291983
130,0.0006799103665255264,17:17:12,1.8431618552941542
131,0.0006773103173591662,17:17:13,1.855061281644381
132,0.0006747398704492664,17:17:15,1.8391853804771716
133,0.0006721984683098803,17:17:17,1.8411293621246632
134,0.0006696855680436336,17:17:18,1.8342280218234428
135,0.0006672006408545298,17:17:20,1.844934518979146
136,0.0006647431715804953,17:17:22,1.8376663730694698
137,0.0006623126582447266,17:17:23,1.8460955963684962
138,0.0006599086116249485,17:17:25,1.844389263024697
139,0.0006575305548397499,17:17:27,1.8410974796001727
140,0.000655178022951199,17:17:28,1.8525383687936343
141,0.0006528505625829857,17:17:30,1.841091957459083
142,0.000650547731553383,17:17:31,1.8481776219147903
143,0.0006482690985223482,17:17:33,1.8334714302649864
144,0.0006460142426521273,17:17:35,1.8384991311109984
145,0.0006437827532807559,17:17:36,1.8472136795520782
146,0.0006415742296078796,17:17:38,1.828089302778244
147,0.0006393882803923508,17:17:40,1.841471816943242
148,0.0006372245236610825,17:17:41,1.849925894003648
149,0.0006350825864286668,17:17:43,1.8460949581403
150,0.0006329621044272916,17:17:44,1.8453064148242657
151,0.0006308627218465111,17:17:46,1.8442125457983751
152,0.0006287840910824482,17:17:48,1.8420925300854902
153,0.000626725872496028,17:17:49,1.8367314512913044
154,0.0006246877341798583,17:17:51,1.8437641877394455
155,0.0006226693517333974,17:17:53,1.8523996880421272
156,0.0006206704080460604,17:17:54,1.839576688179603
157,0.0006186905930879362,17:17:56,1.8374860337147345
158,0.000616729603707801,17:17:58,1.8503770103821389
159,0.0006147871434381306,17:17:59,1.8360798973303574
160,0.0006128629223068251,17:18:01,1.8368377754321465
161,0.0006109566566553756,17:18:02,1.8454162157498872
162,0.0006090680689632147,17:18:04,1.8313305332110479
163,0.0006071968876780017,17:18:06,1.840055755010018
164,0.0006053428470516091,17:18:07,1.8396120438208947
165,0.0006035056869815845,17:18:09,1.8399144892509167
166,0.0006016851528578725,17:18:11,1.8438729593387018
167,0.0005998809954145938,17:18:12,1.8373396694660187
168,0.0005980929705866818,17:18:14,1.8480205540473644
169,0.0005963208393711945,17:18:16,1.8446270983952742
170,0.0005945643676931176,17:18:17,1.8417609911698563
171,0.0005928233262754919,17:18:19,1.8443201436446264
172,0.0005910974905136987,17:18:20,1.8448667622529544
173,0.0005893866403537484,17:18:22,1.8499020342643444
174,0.0005876905601744217,17:18:24,1.8334869714883657
175,0.0005860090386731193,17:18:25,1.8405462035766014
176,0.0005843418687552857,17:18:27,1.8340143322944642
177,0.0005826888474272726,17:18:29,1.8410981178283692
178,0.0005810497756925175,17:18:30,1.844090511707159
179,0.0005794244584509174,17:18:32,1.8404722039516155
180,0.0005778127044012803,17:18:33,1.8258913324429438
181,0.0005762143259467473,17:18:35,1.8458477029433618
182,0.0005746291391030739,17:18:37,1.8372436188734496
183,0.0005730569634096737,17:18:38,1.8401372483143439
184,0.0005714976218433242,17:18:40,1.8414572619474852
185,0.0005699509407344415,17:18:42,1.841922786602607
186,0.0005684167496858338,17:18:43,1.8436100680094498
187,0.0005668948814938483,17:18:45,1.844235268005958
188,0.0005653851720718281,17:18:47,1.8368140486570506
189,0.0005638874603757987,17:18:48,1.8278312609745906
190,0.0005624015883323094,17:18:50,1.8421838856660402
191,0.0005609274007683549,17:18:51,1.8468654797627375
192,0.0005594647453433069,17:18:53,1.828557194654758
193,0.0005580134724827885,17:18:55,1.8325547351286962
194,0.0005565734353144248,17:18:56,1.8380081983713004
195,0.0005551444896054094,17:18:58,1.825745047055758
196,0.0005537264937018235,17:19:00,1.8313743210755862
197,0.0005523193084696525,17:19:01,1.8433093332327328
198,0.0005509227972374428,17:19:03,1.8350241147554838
199,0.000549536825740545,17:19:05,1.8418909586392915
